user_id,source,category
d3affd2fa7,context,Электроника
d48487937a,context,Бытовая техника
a3adc3627e,context,Строительство и ремонт
739982e238,context,Электроника
60d194478b,context,Электроника
2f035f0e04,context,Электроника
b89fa310ff,context,Продукты
a71dc36c6d,context,Строительство и ремонт
74c569e78e,context,Досуг
d4db0e2c47,context,Бытовая техника
ba99518fc4,context,Бытовая техника
1ae233e0af,context,Досуг
4e3f9dcd5d,context,Продукты
440b2fe2da,context,Электроника
7941be1040,context,Бытовая техника
b07c3e2e7d,context,Бытовая техника
00c44bd37f,context,Электроника
7e030df80f,context,Досуг
222198617e,context,Продукты
c839ca8b12,context,Продукты
c78202fc50,context,Бытовая техника
059e41fdeb,context,Продукты
4f7e9e7c90,context,Досуг
dbebb7639b,context,Электроника
1fca163756,context,Электроника
5324b0c3b6,context,Продукты
bdc179b406,context,Электроника
8ccb055fa3,context,Электроника
44afad3ee1,context,Электроника
3ee1778d89,context,Продукты
707a7c4efa,context,Продукты
332ef97164,context,Строительство и ремонт
1b57d5b022,context,Досуг
5a9a3592c0,context,Товары для животных
72159bd620,context,Электроника
4c4f35e2db,context,Бытовая техника
fba2c7508a,context,Электроника
ed2ea0f587,context,Электроника
51d3a2e7bc,context,Электроника
ab5b9e9be1,context,Строительство и ремонт
d02366f4e5,context,Бытовая техника
30d74b714d,context,Электроника
8411a405a7,context,Строительство и ремонт
7c39537a82,context,Электроника
b4182f47e3,context,Досуг
31ac52701c,context,Электроника
6ca78f017c,context,Электроника
711bef706f,context,Электроника
d43bed942b,context,Бытовая техника
d25d84fbeb,context,Бытовая техника
c196f663a4,context,Электроника
491e1b624a,context,Продукты
dab8cafaa1,context,Бытовая техника
12542cbacd,context,Досуг
0061aaf3f9,context,Электроника
c0082c7cce,context,Электроника
382f98a429,context,Продукты
1d890bc4f6,context,Бытовая техника
87406b17b2,context,Продукты
05fe9f9692,context,Электроника
7db4f14670,context,Продукты
04a2e9c266,context,Строительство и ремонт
4d67086c2e,context,Электроника
c464c75a5f,context,Бытовая техника
f14c439ac4,context,Бытовая техника
168c86a334,context,Электроника
04e585af34,context,Бытовая техника
0cf36e3fb2,context,Досуг
e6ecdf47c8,context,Электроника
d5d20b5c14,context,Досуг
19a259ce58,context,Продукты
fb521bdcb1,context,Товары для животных
5339ab841d,context,Досуг
a1191d281e,context,Бытовая техника
02e34084cb,context,Электроника
742dd9666c,context,Товары для животных
9318c6b9e4,context,Досуг
d9ab9329bf,context,Продукты
a4bd6b796e,context,Досуг
71439d55c1,context,Товары для животных
b4ffc06119,context,Товары для животных
4d0a159581,context,Товары для животных
45176343fb,context,Продукты
2be2563901,context,Электроника
3029dd6c1a,context,Электроника
8393f7c1e4,context,Бытовая техника
10ba855d84,context,Товары для животных
9e663cc486,context,Продукты
004e4cdfe6,context,Бытовая техника
9d4fe1902c,context,Строительство и ремонт
a261006f7d,context,Бытовая техника
88b1ba09e2,context,Досуг
aa9b08050a,context,Товары для животных
6795894998,context,Электроника
a27d801529,context,Строительство и ремонт
88c64d7399,context,Бытовая техника
d457ef8c36,context,Электроника
9ff57c335f,context,Товары для животных
